name	x	y	z	size	material	hemisphere	type	region_desikan	region_destrieux	region_dkt	barista_parcel_index	barista_lobe_index
F2bCa1	116	109	86	n/a	n/a	R	depth	ctx-rh-medialorbitofrontal	ctx_rh_S_suborbital	ctx-rh-medialorbitofrontal	116	6
F2bCa2	114	106	86	n/a	n/a	R	depth	ctx-rh-medialorbitofrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-medialorbitofrontal	67	6
F2bCa3	112	103	87	n/a	n/a	R	depth	ctx-rh-medialorbitofrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F2bCa4	110	100	87	n/a	n/a	R	depth	ctx-rh-medialorbitofrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F2bCa5	109	98	88	n/a	n/a	R	depth	ctx-rh-medialorbitofrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-rostralanteriorcingulate	67	6
F2bCa6	107	95	89	n/a	n/a	R	depth	ctx-rh-medialorbitofrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F2bCa7	105	92	88	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F2bCa8	105	90	87	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F2bCa9	99	86	89	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-rostralmiddlefrontal	104	6
F2bCa10	99	83	90	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-rostralmiddlefrontal	104	6
F2bCa11	98	81	90	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-rostralmiddlefrontal	104	6
F2bCa12	96	78	91	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-rostralmiddlefrontal	104	6
F2bCa13	94	75	92	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-rostralmiddlefrontal	104	6
F2bCa14	92	72	92	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-rostralmiddlefrontal	104	6
F2bCa15	90	69	92	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_G_front_middle	ctx-rh-rostralmiddlefrontal	77	6
F2bCa16	88	66	92	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_G_front_middle	ctx-rh-rostralmiddlefrontal	77	6
F1x0Fa1	102	112	82	n/a	n/a	R	depth	ctx-rh-lateralorbitofrontal	ctx_rh_G_orbital	ctx-rh-lateralorbitofrontal	82	6
F1x0Fa2	103	109	83	n/a	n/a	R	depth	ctx-rh-lateralorbitofrontal	ctx_rh_S_orbital-H_Shaped	ctx-rh-lateralorbitofrontal	109	6
F1x0Fa3	103	107	83	n/a	n/a	R	depth	ctx-rh-lateralorbitofrontal	ctx_rh_S_orbital-H_Shaped	ctx-rh-lateralorbitofrontal	109	6
F1x0Fa4	101	101	83	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_G_and_S_frontomargin	ctx-rh-superiorfrontal	70	6
F1x0Fa5	105	98	84	n/a	n/a	R	depth	ctx-rh-medialorbitofrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F1x0Fa6	104	96	83	n/a	n/a	R	depth	ctx-rh-medialorbitofrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F1x0Fa7	104	93	83	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F1x0Fa8	105	89	83	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F1x0Fa9	106	87	83	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_and_S_cingul-Ant	ctx-rh-superiorfrontal	67	6
F1x0Fa10	104	80	83	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-superiorfrontal	104	6
F1x0Fa11	106	79	83	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-superiorfrontal	104	6
F1x0Fa12	107	76	84	n/a	n/a	R	depth	ctx-rh-rostralmiddlefrontal	ctx_rh_S_front_middle	ctx-rh-superiorfrontal	104	6
F1x0Fa13	107	73	84	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_front_sup	ctx-rh-superiorfrontal	78	6
F1x0Fa14	108	70	84	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_front_sup	ctx-rh-superiorfrontal	78	6
F1x0Fa15	109	66	84	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_front_sup	ctx-rh-superiorfrontal	78	6
F1x0Fa16	109	63	84	n/a	n/a	R	depth	ctx-rh-superiorfrontal	ctx_rh_G_front_sup	ctx-rh-superiorfrontal	78	6
DC10	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
DC4	n/a	n/a	n/a	n/a	n/a	n/a	depth	n/a	n/a	n/a	0	0
